uid,datetime,latitude,longitude,date,time,day_of_week,month,year
274,2018-01-18 06:15:07,-1.23006124460174,36.8039444372045,2018-01-18,06:15:07,Thursday,January,2018
275,2018-01-18 13:18:56,-1.25640151074036,36.8552620033542,2018-01-18,13:18:56,Thursday,January,2018
276,2018-01-18 14:36:11,-1.29099351062532,36.828092303302995,2018-01-18,14:36:11,Thursday,January,2018
277,2018-01-19 01:01:22,-1.3309044025568701,36.8644741895724,2018-01-19,01:01:22,Friday,January,2018
278,2018-01-19 02:00:10,-1.27511701074209,36.7940600033346,2018-01-19,02:00:10,Friday,January,2018
279,2018-01-19 03:29:44,-1.1957860485270702,36.838267482788,2018-01-19,03:29:44,Friday,January,2018
280,2018-01-19 04:30:40,-1.14924411109529,36.9620097034438,2018-01-19,04:30:40,Friday,January,2018
281,2018-01-19 09:40:31,-1.2432865760148502,36.7922546724935,2018-01-19,09:40:31,Friday,January,2018
283,2018-01-19 14:48:32,-1.2746175107076698,36.8242779033165,2018-01-19,14:48:32,Friday,January,2018
284,2018-01-20 02:55:11,-1.28385486018963,36.823120851748,2018-01-20,02:55:11,Saturday,January,2018
285,2018-01-20 02:57:37,-1.28385486018963,36.823120851748,2018-01-20,02:57:37,Saturday,January,2018
286,2018-01-20 02:59:37,-1.32993671085357,36.87100697240471,2018-01-20,02:59:37,Saturday,January,2018
287,2018-01-20 04:52:34,-1.3107400105082099,36.848055503274004,2018-01-20,04:52:34,Saturday,January,2018
288,2018-01-20 05:28:55,-1.3107400105082099,36.848055503274004,2018-01-20,05:28:55,Saturday,January,2018
289,2018-01-20 07:33:52,-1.28997630527523,36.770349027271294,2018-01-20,07:33:52,Saturday,January,2018
290,2018-01-20 12:03:36,-1.2970143834142198,36.875657998600296,2018-01-20,12:03:36,Saturday,January,2018
291,2018-01-20 15:25:14,-1.3120186612676499,36.815807803435895,2018-01-20,15:25:14,Saturday,January,2018
292,2018-01-20 19:34:19,-1.28178511068434,36.8149769033192,2018-01-20,19:34:19,Saturday,January,2018
293,2018-01-21 01:31:01,-1.19334757739983,36.8399788256558,2018-01-21,01:31:01,Sunday,January,2018
295,2018-01-21 09:17:19,-1.38008285583785,36.6830718017622,2018-01-21,09:17:19,Sunday,January,2018
296,2018-01-21 10:31:43,-1.2981747599023898,36.8006529216,2018-01-21,10:31:43,Sunday,January,2018
297,2018-01-21 11:16:03,-1.25983291080734,36.7973135033534,2018-01-21,11:16:03,Sunday,January,2018
298,2018-01-21 12:34:28,-1.25983291080734,36.7973135033534,2018-01-21,12:34:28,Sunday,January,2018
299,2018-01-21 22:39:49,-1.3049175183177901,36.8265130020267,2018-01-21,22:39:49,Sunday,January,2018
300,2018-01-22 01:31:27,-1.25936693070694,36.843122763198,2018-01-22,01:31:27,Monday,January,2018
301,2018-01-22 02:48:37,-1.24149934498764,36.8134794592766,2018-01-22,02:48:37,Monday,January,2018
302,2018-01-22 02:48:50,-1.27248522823729,36.8140043258423,2018-01-22,02:48:50,Monday,January,2018
303,2018-01-22 02:49:45,-1.24149934498764,36.8134794592766,2018-01-22,02:49:45,Monday,January,2018
304,2018-01-22 02:51:51,-1.23867177306413,36.81053863039671,2018-01-22,02:51:51,Monday,January,2018
305,2018-01-22 02:52:08,-1.24149934498764,36.8134794592766,2018-01-22,02:52:08,Monday,January,2018
306,2018-01-22 03:03:50,-1.2844975107694099,36.740757303339706,2018-01-22,03:03:50,Monday,January,2018
307,2018-01-22 03:07:30,-1.24149934498764,36.8134794592766,2018-01-22,03:07:30,Monday,January,2018
308,2018-01-22 03:09:38,-1.26662371084323,36.746475403361,2018-01-22,03:09:38,Monday,January,2018
309,2018-01-22 03:17:29,-1.2415450108695,36.8133200033719,2018-01-22,03:17:29,Monday,January,2018
310,2018-01-22 07:43:03,-1.29664527205793,36.86221512292449,2018-01-22,07:43:03,Monday,January,2018
312,2018-01-22 07:45:13,-1.2956448330026398,36.8861052424328,2018-01-22,07:45:13,Monday,January,2018
313,2018-01-22 09:07:05,-1.11767001118329,37.0050430034712,2018-01-22,09:07:05,Monday,January,2018
314,2018-01-22 09:32:09,-1.11780826117638,37.00895955346989,2018-01-22,09:32:09,Monday,January,2018
315,2018-01-22 09:55:12,-1.28012861058094,36.8993338032939,2018-01-22,09:55:12,Monday,January,2018
316,2018-01-22 13:03:56,-1.29165483012473,36.8412743981474,2018-01-22,13:03:56,Monday,January,2018
317,2018-01-22 14:28:51,-1.32217496037719,36.707379965551794,2018-01-22,14:28:51,Monday,January,2018
318,2018-01-23 01:01:30,-1.37934198458691,36.9279107048284,2018-01-23,01:01:30,Tuesday,January,2018
319,2018-01-23 01:30:18,-1.3793460100722599,36.927907003158396,2018-01-23,01:30:18,Tuesday,January,2018
320,2018-01-23 01:37:28,-1.1433761420110602,36.9665465419285,2018-01-23,01:37:28,Tuesday,January,2018
321,2018-01-23 01:45:24,-1.1492606327835901,36.9620546012523,2018-01-23,01:45:24,Tuesday,January,2018
322,2018-01-23 02:03:46,-1.2324822107708702,36.919544903349205,2018-01-23,02:03:46,Tuesday,January,2018
323,2018-01-23 02:27:26,-1.205572510452,36.9174398015152,2018-01-23,02:27:26,Tuesday,January,2018
324,2018-01-23 02:48:20,-1.24486271606486,36.86671664792871,2018-01-23,02:48:20,Tuesday,January,2018
325,2018-01-23 03:09:44,-1.31948271039876,36.9074729699037,2018-01-23,03:09:44,Tuesday,January,2018
327,2018-01-23 03:45:36,-1.2866991106592,36.8171446033122,2018-01-23,03:45:36,Tuesday,January,2018
328,2018-01-23 05:17:06,-1.15930411133702,36.7440693035007,2018-01-23,05:17:06,Tuesday,January,2018
329,2018-01-23 12:44:23,-1.2883511396753,36.83923901060179,2018-01-23,12:44:23,Tuesday,January,2018
330,2018-01-24 01:44:02,-1.25023001086732,36.7849300033698,2018-01-24,01:44:02,Wednesday,January,2018
331,2018-01-24 02:15:26,-1.18139204689594,36.9379876750919,2018-01-24,02:15:26,Wednesday,January,2018
332,2018-01-24 02:20:54,-1.2314149108324801,36.8765263033645,2018-01-24,02:20:54,Wednesday,January,2018
333,2018-01-24 02:29:09,-1.18139204689594,36.9379876750919,2018-01-24,02:29:09,Wednesday,January,2018
334,2018-01-24 02:36:38,-1.17699417092755,36.9409707277646,2018-01-24,02:36:38,Wednesday,January,2018
335,2018-01-24 03:29:52,-1.26742102015115,36.8435388764824,2018-01-24,03:29:52,Wednesday,January,2018
336,2018-01-24 03:32:36,-1.26742102015115,36.8435388764824,2018-01-24,03:32:36,Wednesday,January,2018
337,2018-01-24 03:33:50,-1.2426757782231102,36.665141818628896,2018-01-24,03:33:50,Wednesday,January,2018
338,2018-01-24 03:36:14,-1.31538281021621,36.894604953231,2018-01-24,03:36:14,Wednesday,January,2018
339,2018-01-24 04:15:35,-1.27244823876003,36.8142847426505,2018-01-24,04:15:35,Wednesday,January,2018
340,2018-01-24 11:22:06,-1.27145041064563,36.8800989033115,2018-01-24,11:22:06,Wednesday,January,2018
341,2018-01-24 16:06:26,-1.25577406071181,36.8787641784253,2018-01-24,16:06:26,Wednesday,January,2018
342,2018-01-25 01:10:14,-1.1797924212581399,36.93917675595221,2018-01-25,01:10:14,Thursday,January,2018
343,2018-01-25 01:14:35,-1.18143901117524,36.9380360033818,2018-01-25,01:14:35,Thursday,January,2018
344,2018-01-25 01:25:02,-1.28088926067722,36.823570253316795,2018-01-25,01:25:02,Thursday,January,2018
345,2018-01-25 01:26:15,-1.18143901117524,36.9380360033818,2018-01-25,01:26:15,Thursday,January,2018
346,2018-01-25 01:39:28,-1.1797692109856899,36.9391521034115,2018-01-25,01:39:28,Thursday,January,2018
347,2018-01-25 01:39:45,-1.18139204689594,36.9379876750919,2018-01-25,01:39:45,Thursday,January,2018
348,2018-01-25 01:50:05,-1.18143901117524,36.9380360033818,2018-01-25,01:50:05,Thursday,January,2018
349,2018-01-25 01:50:33,-1.1797924212581399,36.93917675595221,2018-01-25,01:50:33,Thursday,January,2018
350,2018-01-25 01:50:40,-1.1797692109856899,36.9391521034115,2018-01-25,01:50:40,Thursday,January,2018
351,2018-01-25 01:54:37,-1.18143901117524,36.9380360033818,2018-01-25,01:54:37,Thursday,January,2018
352,2018-01-25 01:57:00,-1.1831432109806101,36.9312829034096,2018-01-25,01:57:00,Thursday,January,2018
353,2018-01-25 01:57:20,-1.1797692109856899,36.9391521034115,2018-01-25,01:57:20,Thursday,January,2018
354,2018-01-25 02:01:02,-1.18143901117524,36.9380360033818,2018-01-25,02:01:02,Thursday,January,2018
355,2018-01-25 02:08:03,-1.18143901117524,36.9380360033818,2018-01-25,02:08:03,Thursday,January,2018
356,2018-01-25 02:08:57,-1.18143901117524,36.9380360033818,2018-01-25,02:08:57,Thursday,January,2018
357,2018-01-25 02:15:09,-1.18143901117524,36.9380360033818,2018-01-25,02:15:09,Thursday,January,2018
358,2018-01-25 02:43:10,-1.2625356083061798,36.727072293350794,2018-01-25,02:43:10,Thursday,January,2018
359,2018-01-25 04:53:53,-1.28150891067191,36.82537390331621,2018-01-25,04:53:53,Thursday,January,2018
360,2018-01-25 09:43:08,-1.2310315443989899,36.8775973348898,2018-01-25,09:43:08,Thursday,January,2018
361,2018-01-25 10:09:54,-1.24478301088143,36.866854236923,2018-01-25,10:09:54,Thursday,January,2018
362,2018-01-25 10:24:11,-1.2355213842030601,36.8727336649102,2018-01-25,10:24:11,Thursday,January,2018
363,2018-01-25 11:36:22,-1.32559992705083,36.7944915304479,2018-01-25,11:36:22,Thursday,January,2018
364,2018-01-25 12:31:20,-1.3646631184616398,36.911642058838396,2018-01-25,12:31:20,Thursday,January,2018
365,2018-01-25 12:31:37,-1.3646631184616398,36.911642058838396,2018-01-25,12:31:37,Thursday,January,2018
366,2018-01-25 12:38:56,-1.3646631184616398,36.911642058838396,2018-01-25,12:38:56,Thursday,January,2018
367,2018-01-25 12:41:54,-1.35977236030308,36.9073065531349,2018-01-25,12:41:54,Thursday,January,2018
368,2018-01-25 13:01:04,-1.35977236030308,36.9073065531349,2018-01-25,13:01:04,Thursday,January,2018
369,2018-01-25 13:18:21,-1.23053362887745,36.8039013648653,2018-01-25,13:18:21,Thursday,January,2018
370,2018-01-25 13:22:52,-1.23781001089146,36.8096100033779,2018-01-25,13:22:52,Thursday,January,2018
371,2018-01-25 13:27:29,-1.36678541866581,36.9116397029219,2018-01-25,13:27:29,Thursday,January,2018
372,2018-01-25 16:08:57,-1.2639050108606298,36.7582150032951,2018-01-25,16:08:57,Thursday,January,2018
373,2018-01-25 16:19:47,-1.2639542108393,36.7586849033605,2018-01-25,16:19:47,Thursday,January,2018
374,2018-01-26 01:30:42,-1.33136020360679,36.862594325845606,2018-01-26,01:30:42,Friday,January,2018
375,2018-01-26 01:48:53,-1.23867177306413,36.81053863039671,2018-01-26,01:48:53,Friday,January,2018
376,2018-01-26 02:08:33,-1.2363428108982,36.8095575033798,2018-01-26,02:08:33,Friday,January,2018
377,2018-01-26 02:43:28,-1.36450887948184,36.9112947687754,2018-01-26,02:43:28,Friday,January,2018
378,2018-01-26 02:59:17,-1.23867177306413,36.81053863039671,2018-01-26,02:59:17,Friday,January,2018
379,2018-01-26 03:42:38,-1.2819902106665,36.8278231033148,2018-01-26,03:42:38,Friday,January,2018
380,2018-01-26 08:54:52,-1.29009001058876,36.82801500333071,2018-01-26,08:54:52,Friday,January,2018
381,2018-01-26 09:11:00,-1.18588101099124,36.9067420034213,2018-01-26,09:11:00,Friday,January,2018
382,2018-01-26 10:28:17,-1.25724251070285,36.8856807033281,2018-01-26,10:28:17,Friday,January,2018
383,2018-01-26 13:07:00,-1.32500330935852,36.847435278904,2018-01-26,13:07:00,Friday,January,2018
384,2018-01-27 01:48:50,-1.24478301088143,36.866854236923,2018-01-27,01:48:50,Saturday,January,2018
385,2018-01-27 03:44:20,-1.3298706272473302,36.8557900831397,2018-01-27,03:44:20,Saturday,January,2018
386,2018-01-27 07:32:50,-1.33139815369328,36.8885547604,2018-01-27,07:32:50,Saturday,January,2018
387,2018-01-27 09:07:48,-1.2037443307379099,36.917527483384,2018-01-27,09:07:48,Saturday,January,2018
388,2018-01-27 12:21:23,-1.27414762117637,36.81158854546271,2018-01-27,12:21:23,Saturday,January,2018
389,2018-01-27 12:42:10,-1.2037443307379099,36.917527483384,2018-01-27,12:42:10,Saturday,January,2018
390,2018-01-27 15:50:23,-1.38058340029596,36.770694023206,2018-01-27,15:50:23,Saturday,January,2018
391,2018-01-28 02:14:04,-1.2858243106596698,36.8197740033125,2018-01-28,02:14:04,Sunday,January,2018
392,2018-01-28 07:22:32,-1.1492606327835901,36.9620546012523,2018-01-28,07:22:32,Sunday,January,2018
393,2018-01-28 07:24:07,-1.1637489128811298,36.9535797011466,2018-01-28,07:24:07,Sunday,January,2018
394,2018-01-28 07:28:56,-1.16376422740352,36.9571733701596,2018-01-28,07:28:56,Sunday,January,2018
395,2018-01-28 07:59:19,-1.21797781086762,36.8962966033757,2018-01-28,07:59:19,Sunday,January,2018
396,2018-01-28 08:02:11,-1.21797781086762,36.8962966033757,2018-01-28,08:02:11,Sunday,January,2018
397,2018-01-28 08:02:44,-1.1492606327835901,36.9620546012523,2018-01-28,08:02:44,Sunday,January,2018
398,2018-01-28 08:16:53,-1.20361355039397,36.9173289010703,2018-01-28,08:16:53,Sunday,January,2018
399,2018-01-28 08:25:10,-1.1492606327835901,36.9620546012523,2018-01-28,08:25:10,Sunday,January,2018
400,2018-01-28 08:35:24,-1.16377901104483,36.957205503438104,2018-01-28,08:35:24,Sunday,January,2018
401,2018-01-28 09:51:41,-1.14924411109529,36.9620097034438,2018-01-28,09:51:41,Sunday,January,2018
402,2018-01-28 09:52:02,-1.14924411109529,36.9620097034438,2018-01-28,09:52:02,Sunday,January,2018
403,2018-01-28 13:07:27,-1.18503641097279,36.930656803407295,2018-01-28,13:07:27,Sunday,January,2018
404,2018-01-29 00:22:49,-1.32278741051484,36.8026312032702,2018-01-29,00:22:49,Monday,January,2018
405,2018-01-29 00:48:31,-1.32282808374833,36.8026388708516,2018-01-29,00:48:31,Monday,January,2018
406,2018-01-29 01:03:50,-1.32993671085357,36.87100697240471,2018-01-29,01:03:50,Monday,January,2018
407,2018-01-29 01:08:15,-1.32317588551529,36.8020086532772,2018-01-29,01:08:15,Monday,January,2018
408,2018-01-29 01:08:41,-1.32993671085357,36.87100697240471,2018-01-29,01:08:41,Monday,January,2018
409,2018-01-29 01:10:58,-1.32317288967724,36.8020081799153,2018-01-29,01:10:58,Monday,January,2018
410,2018-01-29 01:13:23,-1.32317588551529,36.8020086532772,2018-01-29,01:13:23,Monday,January,2018
411,2018-01-29 01:16:52,-1.32317588551529,36.8020086532772,2018-01-29,01:16:52,Monday,January,2018
412,2018-01-29 01:25:02,-1.30025660528079,36.7678598884096,2018-01-29,01:25:02,Monday,January,2018
413,2018-01-29 01:37:04,-1.32282808374833,36.8026388708516,2018-01-29,01:37:04,Monday,January,2018
414,2018-01-29 02:04:00,-1.32282808374833,36.8026388708516,2018-01-29,02:04:00,Monday,January,2018
415,2018-01-29 02:04:00,-1.32317288967724,36.8020081799153,2018-01-29,02:04:00,Monday,January,2018
416,2018-01-29 02:13:19,-1.32317588551529,36.8020086532772,2018-01-29,02:13:19,Monday,January,2018
417,2018-01-29 02:14:18,-1.32317588551529,36.8020086532772,2018-01-29,02:14:18,Monday,January,2018
418,2018-01-29 02:22:15,-1.32317588551529,36.8020086532772,2018-01-29,02:22:15,Monday,January,2018
419,2018-01-29 02:38:08,-1.32278741051484,36.8026312032702,2018-01-29,02:38:08,Monday,January,2018
420,2018-01-29 02:43:51,-1.32317288967724,36.8020081799153,2018-01-29,02:43:51,Monday,January,2018
421,2018-01-29 03:12:35,-1.32317588551529,36.8020086532772,2018-01-29,03:12:35,Monday,January,2018
422,2018-01-29 04:03:46,-1.25002537148201,36.8211229213831,2018-01-29,04:03:46,Monday,January,2018
423,2018-01-29 05:08:43,-1.2644813365993501,36.7396176561025,2018-01-29,05:08:43,Monday,January,2018
424,2018-01-29 13:25:51,-1.26744143487214,36.83551840231209,2018-01-29,13:25:51,Monday,January,2018
425,2018-01-29 15:27:48,-1.2895212885512,36.7615773631129,2018-01-29,15:27:48,Monday,January,2018
426,2018-01-29 15:30:49,-1.30701291056382,36.819648703285104,2018-01-29,15:30:49,Monday,January,2018
427,2018-01-30 01:24:06,-1.26744143487214,36.83551840231209,2018-01-30,01:24:06,Tuesday,January,2018
428,2018-01-30 01:35:38,-1.26433113609309,36.7469843524426,2018-01-30,01:35:38,Tuesday,January,2018
429,2018-01-30 01:51:26,-1.32703951043904,36.84570152325061,2018-01-30,01:51:26,Tuesday,January,2018
430,2018-01-30 01:54:47,-1.26433113609309,36.7469843524426,2018-01-30,01:54:47,Tuesday,January,2018
431,2018-01-30 02:00:27,-1.23860131088653,36.810609703376606,2018-01-30,02:00:27,Tuesday,January,2018
434,2018-01-30 11:31:01,-1.3391124604820501,36.7713148532593,2018-01-30,11:31:01,Tuesday,January,2018
435,2018-01-31 02:31:10,-1.25640151074036,36.8552620033542,2018-01-31,02:31:10,Wednesday,January,2018
436,2018-01-31 04:41:23,-1.32834076242482,36.8811599103441,2018-01-31,04:41:23,Wednesday,January,2018
437,2018-01-31 08:18:35,-1.2218412528804,36.8360389746615,2018-01-31,08:18:35,Wednesday,January,2018
438,2018-01-31 09:38:29,-1.2218412528804,36.8360389746615,2018-01-31,09:38:29,Wednesday,January,2018
439,2018-01-31 13:24:16,-1.33804042048607,36.7719330632605,2018-01-31,13:24:16,Wednesday,January,2018
440,2018-01-31 13:50:46,-1.33804042048607,36.7719330632605,2018-01-31,13:50:46,Wednesday,January,2018
441,2018-01-31 15:36:34,-1.3253865103345002,36.8481390031765,2018-01-31,15:36:34,Wednesday,January,2018
442,2018-02-01 00:30:46,-1.4813927229043502,36.9568247255654,2018-02-01,00:30:46,Thursday,February,2018
443,2018-02-01 01:55:49,-1.2623229107057699,36.865900803327996,2018-02-01,01:55:49,Thursday,February,2018
444,2018-02-01 02:11:46,-1.23002052105243,36.6843102977858,2018-02-01,02:11:46,Thursday,February,2018
445,2018-02-01 02:41:37,-1.2658876053495,36.858796411662794,2018-02-01,02:41:37,Thursday,February,2018
446,2018-02-01 02:46:29,-1.2311885512248,36.6701635402351,2018-02-01,02:46:29,Thursday,February,2018
447,2018-02-01 03:04:25,-1.2634539351539,36.86254349956771,2018-02-01,03:04:25,Thursday,February,2018
448,2018-02-01 05:06:04,-1.2186369542494901,36.8913614321549,2018-02-01,05:06:04,Thursday,February,2018
449,2018-02-01 12:01:53,-1.3646631184616398,36.911642058838396,2018-02-01,12:01:53,Thursday,February,2018
450,2018-02-01 12:28:35,-1.36450887948184,36.9112947687754,2018-02-01,12:28:35,Thursday,February,2018
451,2018-02-01 12:45:28,-1.3068424105374299,36.84032170327861,2018-02-01,12:45:28,Thursday,February,2018
453,2018-02-01 13:33:16,-1.329137010416,36.8560730032446,2018-02-01,13:33:16,Thursday,February,2018
454,2018-02-02 01:28:26,-1.25997519893869,36.8434175352992,2018-02-02,01:28:26,Friday,February,2018
455,2018-02-02 16:11:40,-1.27479306905418,36.8932899919764,2018-02-02,16:11:40,Friday,February,2018
456,2018-02-02 16:16:19,-1.26430664162921,36.73225644632209,2018-02-02,16:16:19,Friday,February,2018
457,2018-02-03 02:33:02,-1.3793460100722599,36.927907003158396,2018-02-03,02:33:02,Saturday,February,2018
458,2018-02-03 02:48:32,-1.37202135542048,36.9194542674961,2018-02-03,02:48:32,Saturday,February,2018
459,2018-02-03 02:57:02,-1.37934198458691,36.9279107048284,2018-02-03,02:57:02,Saturday,February,2018
460,2018-02-03 02:58:43,-1.2787310106614298,36.8724850033015,2018-02-03,02:58:43,Saturday,February,2018
461,2018-02-03 03:00:11,-1.37202135542048,36.9194542674961,2018-02-03,03:00:11,Saturday,February,2018
462,2018-02-03 03:14:36,-1.37255583056238,36.92049112134529,2018-02-03,03:14:36,Saturday,February,2018
463,2018-02-03 03:24:40,-1.3646631184616398,36.911642058838396,2018-02-03,03:24:40,Saturday,February,2018
464,2018-02-03 03:43:21,-1.37216349186253,36.919615029515,2018-02-03,03:43:21,Saturday,February,2018
465,2018-02-03 03:55:21,-1.37255583056238,36.92049112134529,2018-02-03,03:55:21,Saturday,February,2018
466,2018-02-03 04:02:19,-1.37202135542048,36.9194542674961,2018-02-03,04:02:19,Saturday,February,2018
467,2018-02-03 04:10:46,-1.3956283759494201,36.9410248694783,2018-02-03,04:10:46,Saturday,February,2018
468,2018-02-03 04:45:47,-1.2488244107584,36.872568003343204,2018-02-03,04:45:47,Saturday,February,2018
469,2018-02-03 05:08:09,-1.24887441077013,36.86346190334621,2018-02-03,05:08:09,Saturday,February,2018
470,2018-02-03 05:10:25,-1.19565952303909,36.9249052565661,2018-02-03,05:10:25,Saturday,February,2018
471,2018-02-03 06:07:15,-1.2037443307379099,36.917527483384,2018-02-03,06:07:15,Saturday,February,2018
472,2018-02-03 06:32:25,-1.24887441077013,36.86346190334621,2018-02-03,06:32:25,Saturday,February,2018
473,2018-02-03 06:35:29,-1.37255583056238,36.92049112134529,2018-02-03,06:35:29,Saturday,February,2018
474,2018-02-03 09:34:54,-1.2194829108646799,36.8933317033746,2018-02-03,09:34:54,Saturday,February,2018
475,2018-02-03 10:15:18,-1.1960298430744198,36.90172862712139,2018-02-03,10:15:18,Saturday,February,2018
